,State,County,PCT_OBESE_ADULTS13,FMRKT16,FFR14,GROC09,GROC14,GROCPTH14,PCT_LACCESS_CHILD15,FFRPTH14,FMRKTPTH16,FFRPTH14,PCT_OBESE_ADULTS08,PCT_DIABETES_ADULTS13,PCT_DIABETES_ADULTS08,CHILDPOVRATE15,PCT_HSPA15
171,AR,Randolph,35.3,1,8,6,5,0.284559786,8.060749474635873,0.455295658,0.0573131591013297,0.455295658,30.3,12.7,11.4,27.4,28.599999999999994
172,AR,St. Francis,42.5,1,10,6,8,0.297408826,6.655110041413299,0.371761032,0.0381737669873263,0.371761032,34.8,16.4,12.9,44.3,28.599999999999994
173,AR,Saline,32.5,1,64,15,12,0.103699479,5.569552858364429,0.553063888,0.00842438691524224,0.553063888,29.6,11.8,9.6,15.3,28.599999999999994
174,AR,Scott,32.5,2,4,2,2,0.187038249,3.9353324893672035,0.374076499,0.194609321786514,0.374076499,31.2,11.4,10.9,34.7,28.599999999999994
175,AR,Searcy,35.0,1,4,2,3,0.378357927,6.731783229007468,0.504477235,0.125517760763148,0.504477235,30.1,13.4,12.5,39.1,28.599999999999994
176,AR,Sebastian,36.9,3,96,19,19,0.149870638,2.4680770788284927,0.757241118,0.0234754642273051,0.757241118,29.8,12.9,10.1,29.9,28.599999999999994
177,AR,Sevier,36.7,0,7,4,4,0.229542064,6.745627005091159,0.401698611,0.0,0.401698611,32.8,12.2,12.1,32.2,28.599999999999994
178,AR,Sharp,37.3,1,9,3,3,0.177451792,4.195659909554888,0.532355377,0.0582852480037303,0.532355377,26.7,15.2,11.2,39.2,28.599999999999994
179,AR,Stone,32.6,2,10,2,2,0.160076837,5.617414071639567,0.800384184,0.159502352659702,0.800384184,29.7,12.7,11.0,36.3,28.599999999999994
180,AR,Union,39.4,1,27,10,6,0.149153554,6.504501397183195,0.671190991,0.0250708250808534,0.671190991,29.7,13.5,11.1,27.0,28.599999999999994
181,AR,Van Buren,35.6,1,6,3,1,0.0593437,2.10838682509342,0.356061955,0.0601395236949723,0.356061955,29.2,12.9,11.1,29.6,28.599999999999994
182,AR,Washington,30.6,5,157,26,33,0.149461937,3.946104240580952,0.711076488,0.0219251125854531,0.711076488,27.4,9.1,7.8,21.3,28.599999999999994
183,AR,White,36.3,2,60,15,12,0.152687296,3.057807095232835,0.763436482,0.025232453982312,0.763436482,29.0,10.1,8.8,24.2,28.599999999999994
184,AR,Woodruff,35.8,0,4,2,2,0.289435601,0.990535813012533,0.578871201,0.0,0.578871201,32.3,14.7,12.2,39.3,28.599999999999994
185,AR,Yell,37.1,0,9,4,2,0.091112022,2.7153525993141985,0.4100041,0.0,0.4100041,32.9,12.9,11.7,27.6,28.599999999999994
186,CA,Alameda,20.0,35,1236,359,377,0.234027615,1.6999895021050926,0.767262951,0.0212416793307536,0.767262951,19.5,8.5,7.6,13.8,25.299999999999997
187,CA,Alpine,23.4,0,2,0,0,0.0,8.854059181559233,1.792114695,0.0,1.792114695,24.6,10.3,8.4,35.7,25.299999999999997
188,CA,Amador,25.5,4,14,13,12,0.326601709,1.243891412590478,0.381035327,0.107000508252414,0.381035327,24.6,10.2,9.3,19.5,25.299999999999997
189,CA,Butte,25.9,8,149,51,46,0.205136438,4.527862974469718,0.66446368,0.0352634177304464,0.66446368,24.4,10.2,8.3,23.8,25.299999999999997
190,CA,Calaveras,23.5,3,29,10,12,0.268913589,2.2416762078664707,0.649874507,0.0664142923557149,0.649874507,24.4,10.0,7.3,21.2,25.299999999999997
191,CA,Colusa,25.4,2,9,11,9,0.420187684,1.8942682689861712,0.420187684,0.0926440615156568,0.420187684,24.6,9.6,7.6,19.4,25.299999999999997
192,CA,Contra Costa,25.0,25,644,192,196,0.176363828,4.480443230864183,0.579481148,0.0220239673622423,0.579481148,24.6,9.4,7.0,12.7,25.299999999999997
193,CA,Del Norte,25.5,1,10,8,7,0.257239453,7.438045088145438,0.367484933,0.0363108206245461,0.367484933,28.5,8.4,8.1,33.8,25.299999999999997
194,CA,El Dorado,20.6,10,108,33,33,0.18024218,7.153217125723193,0.589883498,0.0538720538720539,0.589883498,20.3,7.5,7.1,11.6,25.299999999999997
195,CA,Fresno,26.6,15,599,213,250,0.258806138,2.696395876011876,0.620099506,0.0153074501359812,0.620099506,28.4,9.4,8.5,36.3,25.299999999999997
196,CA,Glenn,26.7,3,14,5,9,0.321945985,2.1270590473839985,0.500804865,0.10681858643404,0.500804865,28.5,8.4,7.7,25.7,25.299999999999997
197,CA,Humboldt,25.5,14,92,43,45,0.333805606,3.2119193642178976,0.682447018,0.102454517512404,0.682447018,25.1,8.8,9.4,23.0,25.299999999999997
198,CA,Imperial,26.3,2,101,41,34,0.189847619,3.904610598263144,0.563959105,0.0110568710160712,0.563959105,26.7,8.3,6.7,31.4,25.299999999999997
199,CA,Inyo,23.3,2,14,4,4,0.217273221,8.084104543906612,0.760456274,0.110229276895944,0.760456274,22.7,9.4,8.0,19.9,25.299999999999997
200,CA,Kern,30.3,16,550,187,185,0.211527929,3.9404396884337403,0.628866816,0.0180834278945917,0.628866816,29.0,9.3,7.0,31.3,25.299999999999997
201,CA,Kings,26.4,2,87,30,31,0.206296708,3.9186426353247503,0.578961729,0.0133524718763561,0.578961729,29.4,7.5,5.7,28.4,25.299999999999997
202,CA,Lake,26.2,7,33,24,22,0.342764552,3.8844837759155024,0.514146828,0.109177116476387,0.514146828,25.8,10.1,9.2,30.2,25.299999999999997
203,CA,Lassen,23.9,1,13,10,7,0.220479385,5.3163096705844675,0.409461715,0.0323939099449304,0.409461715,28.4,7.6,6.5,19.7,25.299999999999997
204,CA,Los Angeles,21.4,125,7798,2027,2076,0.205205153,1.5390656151803033,0.770804328,0.012329951474243,0.770804328,20.9,9.1,7.8,23.5,25.299999999999997
205,CA,Madera,26.5,8,78,36,38,0.245878303,5.975025729041248,0.50469757,0.0517139957465238,0.50469757,28.7,7.9,7.8,32.3,25.299999999999997
206,CA,Marin,18.9,15,185,64,71,0.272291467,2.50176629942008,0.70949185,0.0575482158134824,0.70949185,16.3,7.9,6.4,8.8,25.299999999999997
207,CA,Mariposa,24.4,1,8,9,10,0.565546884,2.519187200260583,0.452437507,0.0574382538770821,0.452437507,23.8,10.7,8.3,24.1,25.299999999999997
208,CA,Mendocino,22.4,8,52,52,47,0.534887162,3.879054106317733,0.591790051,0.0912950198566668,0.591790051,21.0,8.4,7.0,27.3,25.299999999999997
209,CA,Merced,29.5,6,129,57,64,0.240282632,5.129788851421892,0.484319681,0.0223320628870891,0.484319681,31.4,9.2,7.5,35.9,25.299999999999997
210,CA,Modoc,23.2,1,3,5,5,0.554139421,5.088923235570577,0.332483653,0.113700966458215,0.332483653,22.8,10.4,8.2,31.1,25.299999999999997
211,CA,Mono,22.8,2,17,6,5,0.357219404,10.001047051869032,1.214545974,0.143051283885273,1.214545974,20.7,7.4,7.0,17.3,25.299999999999997
212,CA,Monterey,22.3,12,252,107,113,0.261971883,3.1108234329696405,0.584220483,0.0275715020954342,0.584220483,22.7,7.6,7.8,22.3,25.299999999999997
213,CA,Napa,23.7,6,79,35,42,0.296469891,1.8922263592624409,0.557645747,0.0422041838414248,0.557645747,22.0,8.4,7.3,12.1,25.299999999999997
214,CA,Nevada,21.1,10,62,26,27,0.273022357,5.221945215884208,0.626940228,0.100901046343851,0.626940228,21.3,7.7,6.9,16.4,25.299999999999997
215,CA,Orange,19.7,24,2790,527,529,0.168175958,1.541870004103232,0.886977172,0.00756493551522885,0.886977172,18.8,8.0,7.0,16.8,25.299999999999997
216,CA,Placer,21.7,20,311,58,66,0.177565417,3.6943701982467165,0.836709767,0.052558135868037,0.836709767,18.9,9.0,7.1,9.0,25.299999999999997
217,CA,Plumas,23.0,1,10,9,10,0.537461034,1.4707575773723347,0.537461034,0.0536855102807752,0.537461034,23.1,9.8,8.0,22.5,25.299999999999997
218,CA,Riverside,26.0,24,1426,344,367,0.157560026,5.374629923147539,0.612208713,0.0100513414143326,0.612208713,26.2,9.0,8.1,22.6,25.299999999999997
219,CA,Sacramento,27.4,26,1009,249,267,0.180158783,3.3480505285321835,0.680824763,0.0171678354000766,0.680824763,26.7,8.4,8.4,22.7,25.299999999999997
220,CA,San Benito,23.3,1,27,12,9,0.154461359,4.728432604364128,0.463384077,0.0168310499208941,0.463384077,25.0,7.6,7.2,14.0,25.299999999999997
221,CA,San Bernardino,27.9,22,1434,327,324,0.153364142,5.976861005315963,0.678778332,0.0102799126768145,0.678778332,28.6,9.2,7.7,27.3,25.299999999999997
222,CA,San Diego,19.1,47,2632,622,623,0.190903377,2.995926860905728,0.806513145,0.0141662313815783,0.806513145,21.7,7.7,7.1,17.8,25.299999999999997
223,CA,San Francisco,16.1,28,924,320,363,0.425821936,0.11587493008095076,1.083910383,0.0321511286768547,1.083910383,16.3,7.9,7.9,13.5,25.299999999999997
224,CA,San Joaquin,28.3,15,442,158,158,0.220794665,3.666825642391268,0.617666089,0.0204440725137623,0.617666089,30.3,10.3,7.9,23.7,25.299999999999997
225,CA,San Luis Obispo,24.5,21,222,67,73,0.261570931,3.0303936200969486,0.795462282,0.0742345883692075,0.795462282,21.6,8.5,6.4,14.6,25.299999999999997
226,CA,San Mateo,21.1,23,552,167,174,0.229375637,2.181055755683575,0.727674434,0.0300733397228284,0.727674434,19.4,8.3,6.8,9.7,25.299999999999997
227,CA,Santa Barbara,18.2,13,326,117,133,0.301814518,3.081917107010439,0.739785961,0.0291368760786247,0.739785961,19.0,7.1,7.5,20.0,25.299999999999997
228,CA,Santa Clara,19.5,39,1434,342,350,0.184735077,1.7901930692945667,0.756886,0.0203188284684501,0.756886,20.2,8.4,7.4,9.0,25.299999999999997
229,CA,Santa Cruz,20.2,10,178,70,71,0.261217642,2.5247512465071003,0.654883666,0.0364069275101666,0.654883666,17.1,7.0,6.2,17.6,25.299999999999997
230,CA,Shasta,26.5,14,125,38,37,0.205779627,5.250569240225264,0.695201442,0.0779375497547751,0.695201442,27.2,9.4,7.1,26.5,25.299999999999997
231,CA,Sierra,22.5,0,1,2,1,0.333000333,15.773421492406298,0.333000333,0.0,0.333000333,24.3,9.6,8.8,17.4,25.299999999999997
232,CA,Siskiyou,23.2,7,28,20,19,0.435500138,3.8856255854564363,0.641789676,0.160539412425751,0.641789676,25.3,8.6,8.0,31.4,25.299999999999997
233,CA,Solano,30.1,5,280,75,69,0.160044163,4.36255670647601,0.649454574,0.0113582928031585,0.649454574,28.0,9.8,9.9,15.8,25.299999999999997
234,CA,Sonoma,20.9,23,295,123,139,0.277837743,3.1356151051064525,0.589655641,0.045719283598704,0.589655641,20.0,7.9,6.6,14.0,25.299999999999997
235,CA,Stanislaus,32.6,12,337,128,134,0.25188112,3.446396836983107,0.633462219,0.022158209616663,0.633462219,30.2,9.7,8.1,26.6,25.299999999999997
236,CA,Sutter,28.7,2,64,25,23,0.239965779,9.508356783434541,0.667730863,0.0206930088669543,0.667730863,25.3,8.6,7.9,24.4,25.299999999999997
237,CA,Tehama,27.2,3,34,12,10,0.15856153,4.879694299256528,0.539109201,0.0474113407927176,0.539109201,23.5,11.2,8.7,32.1,25.299999999999997
238,CA,Trinity,25.1,2,10,7,10,0.759301443,2.489557572130981,0.759301443,0.156470035988108,0.759301443,23.3,10.1,9.6,32.1,25.299999999999997
239,CA,Tulare,32.6,11,228,110,122,0.266260438,4.52005338508898,0.497601474,0.0238903476479953,0.497601474,31.6,8.0,7.6,36.3,25.299999999999997
240,CA,Tuolumne,20.2,4,29,13,14,0.260073192,5.99500079879646,0.538723041,0.0743439149505613,0.538723041,22.2,10.1,6.8,21.6,25.299999999999997
241,CA,Ventura,20.3,10,604,160,173,0.204448709,4.001628784111546,0.713797806,0.0117683332980283,0.713797806,23.5,7.6,7.1,14.3,25.299999999999997
242,CA,Yolo,22.7,6,144,42,40,0.192687509,1.52816977025444,0.693675033,0.0278032641032057,0.693675033,27.2,6.9,6.7,16.8,25.299999999999997
243,CA,Yuba,24.8,3,29,11,12,0.162236703,6.798008610483902,0.392072033,0.039853869146463,0.392072033,31.7,7.6,6.2,31.7,25.299999999999997
244,CO,Adams,26.3,6,316,49,66,0.13729463,4.381709638324966,0.657350047,0.0120436703486843,0.657350047,24.3,7.2,6.5,17.3,
245,CO,Alamosa,23.0,1,14,4,4,0.247264635,1.6820054784582907,0.865426222,0.0600456346823586,0.865426222,21.0,6.7,5.6,30.2,
246,CO,Arapahoe,21.4,5,457,77,94,0.151901762,3.2946185399340737,0.738501117,0.00784845573784902,0.738501117,18.6,6.3,5.9,12.2,
247,CO,Archuleta,16.5,2,7,4,3,0.245017968,6.328003521849429,0.571708592,0.155593589544111,0.571708592,15.7,5.9,5.4,25.4,
248,CO,Baca,19.4,0,1,2,1,0.274348422,5.323808968205069,0.274348422,0.0,0.274348422,25.2,7.6,8.2,32.1,
249,CO,Bent,26.5,2,1,2,2,0.355239787,4.379943090219696,0.177619893,0.34123869646818,0.177619893,21.4,7.0,5.6,40.3,
250,CO,Boulder,13.4,6,258,49,60,0.191489565,3.543407126562412,0.823405131,0.018620471346198,0.823405131,13.2,4.1,3.5,10.9,
251,CO,Broomfield,17.6,1,68,6,7,0.112652483,8.146468739004312,1.094338408,0.0150310390957327,1.094338408,20.2,5.5,4.5,5.8,
252,CO,Chaffee,20.5,3,17,7,7,0.381201329,1.6917505739211243,0.925774656,0.157414209255956,0.925774656,14.9,6.4,5.0,17.5,
253,CO,Cheyenne,23.7,0,0,2,2,1.068947087,8.507603615736983,0.0,0.0,0.0,18.7,6.5,6.1,17.3,
254,CO,Clear Creek,18.1,2,11,2,1,0.108849461,2.1219202435264966,1.197344073,0.211954217888936,1.197344073,21.6,7.9,5.4,14.3,
255,CO,Conejos,24.5,0,1,4,3,0.362976407,1.456233483146778,0.120992136,0.0,0.120992136,17.3,6.0,6.2,29.9,
256,CO,Costilla,21.9,1,0,2,2,0.560538117,20.868205379618246,0.0,0.268744961031981,0.0,19.1,8.3,7.3,43.3,
257,CO,Crowley,21.6,0,0,1,1,0.186567164,1.448355745835602,0.0,0.0,0.0,20.0,6.0,4.7,38.5,
258,CO,Custer,20.5,1,1,1,2,0.45861041,4.016168080478284,0.229305205,0.217296827466319,0.229305205,17.7,6.8,6.4,32.8,
259,CO,Delta,20.4,1,16,9,6,0.200870439,2.38065798075252,0.535654503,0.0328493528677485,0.535654503,18.8,7.6,6.7,23.7,
260,CO,Denver,16.4,14,582,107,120,0.180760459,2.5836157842633773,0.876688227,0.0202002712607855,0.876688227,17.0,6.0,5.4,23.1,
261,CO,Dolores,19.8,0,0,1,1,0.505561173,22.383720848435612,0.0,0.0,0.0,19.7,7.5,5.7,22.4,
262,CO,Douglas,17.0,5,204,23,26,0.082634647,5.871640562377734,0.648364152,0.0152145865283965,0.648364152,16.0,5.3,3.4,3.3,
263,CO,Eagle,11.8,5,46,14,18,0.340129627,3.7293235132388642,0.869220158,0.0926114578895701,0.869220158,12.9,3.3,3.0,10.6,
264,CO,Elbert,19.6,1,7,1,1,0.0413309,6.703023713826865,0.289315974,0.039633783837343,0.289315974,19.4,5.2,4.7,8.0,
265,CO,El Paso,22.3,18,451,53,59,0.088919835,6.815047140593222,0.679709247,0.0261519953972488,0.679709247,19.5,7.0,5.5,14.9,
266,CO,Fremont,22.8,4,15,6,6,0.129026709,6.178638059726273,0.322566771,0.0843063693462041,0.322566771,21.2,8.1,7.0,24.8,
267,CO,Garfield,20.0,5,46,8,11,0.19143419,4.704318434705705,0.800542977,0.0849083838538217,0.800542977,14.8,4.7,4.6,14.6,
268,CO,Gilpin,19.7,0,0,2,1,0.170910955,0.0,0.0,0.0,0.0,17.4,6.3,4.9,12.0,
269,CO,Grand,17.4,3,16,7,5,0.34373711,0.4696387572146069,1.099958752,0.199893390191898,1.099958752,17.4,5.6,4.7,13.5,
270,CO,Gunnison,14.8,2,14,6,5,0.317965024,1.9269002752665754,0.890302067,0.121891760117016,0.890302067,14.9,4.6,3.6,14.3,
271,CO,Hinsdale,20.5,0,0,1,2,2.544529262,2.3035283917330127,0.0,0.0,0.0,18.0,6.6,6.4,30.8,
272,CO,Huerfano,20.1,2,4,3,4,0.619003405,5.7462726098597825,0.619003405,0.299535719634566,0.619003405,18.8,7.6,6.5,41.6,
273,CO,Jackson,21.4,0,0,1,2,1.432664756,4.745551312896241,0.0,0.0,0.0,21.6,6.6,6.7,25.3,
274,CO,Jefferson,18.3,11,424,53,62,0.111011042,5.346534962045187,0.759172287,0.0192362508896766,0.759172287,17.7,5.4,5.4,9.7,
275,CO,Kiowa,19.5,0,0,2,2,1.426533524,22.46065813124914,0.0,0.0,0.0,19.5,7.7,7.3,22.1,
276,CO,Kit Carson,27.6,0,8,5,5,0.619425173,2.5535976441526116,0.991080278,0.0,0.991080278,24.9,7.3,6.3,20.0,
277,CO,Lake,17.5,0,5,2,2,0.271849939,6.164718420991587,0.679624847,0.0,0.679624847,18.1,5.4,4.5,25.5,
278,CO,La Plata,16.3,2,46,14,11,0.203745207,2.896437117327288,0.852025413,0.0359563489923233,0.852025413,14.3,4.8,4.0,11.5,
279,CO,Larimer,18.7,12,252,31,37,0.114154547,4.476662136059707,0.777485021,0.0352948443056181,0.777485021,17.0,5.2,4.6,10.7,
280,CO,Las Animas,21.0,1,11,4,4,0.284656988,8.118318285854903,0.782806718,0.0709068992412962,0.782806718,21.4,7.7,6.3,28.1,
281,CO,Lincoln,23.8,0,3,2,3,0.54446461,5.407505831723212,0.54446461,0.0,0.54446461,21.6,7.6,6.2,25.0,
282,CO,Logan,25.4,0,13,4,3,0.133191263,4.867908768601347,0.577162138,0.0,0.577162138,22.6,7.0,5.9,17.9,
283,CO,Mesa,23.5,3,91,16,20,0.134902701,7.928802158891653,0.613807291,0.0199889394535024,0.613807291,20.4,7.2,5.6,17.8,
284,CO,Mineral,18.1,1,1,1,1,1.432664756,1.9626287452125282,1.432664756,1.36612021857923,1.432664756,18.8,6.8,6.2,19.0,
285,CO,Moffat,25.8,1,5,2,2,0.15470297,6.6265128290414355,0.386757426,0.0762834693721871,0.386757426,20.6,6.3,5.7,17.4,
286,CO,Montezuma,21.7,4,14,4,7,0.271612603,4.629496815639945,0.543225206,0.148153635319827,0.543225206,21.2,6.5,6.8,28.7,
287,CO,Montrose,19.7,1,22,7,9,0.22019426,5.5987343780486,0.538252636,0.024113235755106,0.538252636,16.4,8.1,5.4,25.2,
288,CO,Morgan,26.9,1,11,5,6,0.211804575,4.096702665622643,0.388308387,0.0353681827827686,0.388308387,23.5,7.4,7.5,16.9,
289,CO,Otero,26.9,0,11,4,4,0.216356556,7.091222001764484,0.594980528,0.0,0.594980528,24.6,6.8,7.1,30.6,
290,CO,Ouray,18.6,2,6,4,3,0.64808814,0.8819335992603788,1.29617628,0.411776816965205,1.29617628,18.2,6.7,6.4,15.2,
291,CO,Park,20.5,1,5,4,4,0.244723157,9.823443188196347,0.305903946,0.058254689502505,0.305903946,16.6,6.7,4.9,14.7,
292,CO,Phillips,22.8,0,2,2,4,0.916800367,1.1212087666219652,0.458400183,0.0,0.458400183,20.9,7.8,7.6,16.7,
293,CO,Pitkin,14.9,1,19,4,7,0.397140588,1.6713341017963963,1.077953024,0.0563316809373592,1.077953024,13.7,5.1,4.3,7.6,
294,CO,Prowers,26.1,0,10,4,3,0.249293668,6.321038713954673,0.830978893,0.0,0.830978893,20.2,8.4,5.7,27.9,
295,CO,Pueblo,25.9,4,97,16,17,0.105019305,9.294576105579173,0.599227799,0.0242243660786202,0.599227799,23.3,9.1,6.8,27.1,
296,CO,Rio Blanco,22.6,0,5,1,1,0.149097957,1.7874949913671465,0.745489787,0.0,0.745489787,16.5,6.0,5.2,11.2,
297,CO,Rio Grande,23.2,2,5,6,4,0.344619626,2.3401966503679357,0.430774533,0.174231204808781,0.430774533,19.5,6.9,6.1,28.7,
298,CO,Routt,14.3,3,25,9,9,0.377121307,4.284581302889149,1.047559187,0.121713729308666,1.047559187,11.7,4.1,3.4,10.9,
299,CO,Saguache,19.7,0,1,2,4,0.645577792,3.9309615309902917,0.161394448,0.0,0.161394448,20.7,7.0,5.4,49.3,
300,CO,San Juan,19.3,0,4,0,1,1.388888889,18.228619029088986,5.555555556,0.0,5.555555556,18.3,6.7,4.9,33.7,
301,CO,San Miguel,16.7,3,12,6,7,0.892857143,1.8203496266509311,1.530612245,0.374204814768617,1.530612245,15.3,5.0,4.2,13.3,
302,CO,Sedgwick,22.1,0,1,1,1,0.425894378,3.194732871544792,0.425894378,0.0,0.425894378,21.4,8.0,7.0,23.8,
303,CO,Summit,13.1,1,48,9,11,0.374098762,3.229883959661416,1.632430962,0.0329228945808916,1.632430962,13.0,4.1,3.5,10.3,
304,CO,Teller,20.3,2,14,4,4,0.171020565,3.252868832066544,0.598571978,0.0831842948051408,0.598571978,18.0,6.9,5.3,15.3,
305,CO,Washington,23.2,0,2,1,1,0.209205021,13.188936773612921,0.418410042,0.0,0.418410042,21.7,6.5,7.3,15.6,
306,CO,Weld,26.0,10,149,29,29,0.104440523,4.040951007154909,0.536608204,0.0339061207329147,0.536608204,23.9,6.4,5.5,13.5,
307,CO,Yuma,24.8,0,2,5,4,0.392079984,6.001581771742965,0.196039992,0.0,0.196039992,22.6,6.1,6.4,18.6,
308,CT,Fairfield,21.4,31,659,197,216,0.228465537,7.66341776918769,0.697031429,0.0328328268958045,0.697031429,18.4,7.6,6.8,11.2,25.299999999999997
309,CT,Hartford,26.8,35,599,200,245,0.272833065,6.402142955196216,0.667049004,0.0392205641261826,0.667049004,22.6,9.6,7.9,15.7,25.299999999999997
310,CT,Litchfield,23.9,16,96,39,40,0.216224398,4.246243192257236,0.518938554,0.0876371384283375,0.518938554,20.3,6.7,7.5,9.4,25.299999999999997
311,CT,Middlesex,24.1,12,106,34,34,0.206131815,6.899656282629409,0.642646247,0.073471336994655,0.642646247,22.8,8.4,7.4,7.4,25.299999999999997
312,CT,New Haven,26.5,28,652,191,200,0.23221333,6.381848683834988,0.757015455,0.0326768781911014,0.757015455,25.3,9.0,8.5,20.0,25.299999999999997
313,CT,New London,27.6,18,188,50,43,0.157120098,7.322355093539653,0.686943685,0.0667158387107535,0.686943685,23.5,9.2,7.8,17.4,25.299999999999997
314,CT,Tolland,24.8,10,67,21,15,0.099096897,6.988324433746258,0.442632806,0.0661734538572506,0.442632806,22.5,7.2,6.4,7.2,25.299999999999997
315,CT,Windham,29.6,7,62,18,21,0.179490248,3.620531420640668,0.529923588,0.0602451115395208,0.529923588,28.4,10.1,9.1,16.8,25.299999999999997
316,DE,Kent,32.8,4,88,17,24,0.139545431,3.9444406435761263,0.511666579,0.0228797611352937,0.511666579,32.4,12.8,11.4,21.3,24.700000000000003
317,DE,New Castle,27.7,16,385,77,91,0.164623049,5.2513767896821975,0.696482132,0.0287259846280075,0.696482132,27.2,9.0,7.9,17.6,24.700000000000003
318,DE,Sussex,31.0,16,142,48,50,0.237136529,2.6644184328891427,0.673467742,0.0726443920799451,0.673467742,28.9,13.2,11.2,21.4,24.700000000000003
319,DC,District of Columbia,22.4,54,839,181,198,0.300504027,0.5740935573375706,1.273347873,0.0792753644464671,1.273347873,21.2,8.1,8.3,28.3,
320,FL,Alachua,25.6,8,193,42,37,0.144317029,2.882535181772779,0.752788829,0.030360992197225,0.752788829,25.9,8.3,8.2,21.6,24.099999999999994
321,FL,Baker,35.8,0,16,6,4,0.147639612,7.672622549583884,0.590558447,0.0,0.590558447,30.6,13.0,12.2,24.2,24.099999999999994
322,FL,Bay,29.9,4,136,31,26,0.14526357,7.720142499797693,0.75984021,0.0217422027025558,0.75984021,25.5,11.2,10.7,25.8,24.099999999999994
323,FL,Bradford,35.9,2,16,6,4,0.149801513,1.1089024399769565,0.599206052,0.0742776498551586,0.599206052,33.1,14.4,11.3,31.0,24.099999999999994
324,FL,Brevard,25.6,6,343,70,81,0.145451934,8.110631894599853,0.615926089,0.0103603681384145,0.615926089,25.1,11.7,11.1,21.3,24.099999999999994
325,FL,Broward,24.4,9,1286,366,374,0.200081852,2.1826058408243165,0.687981982,0.00471294992961995,0.687981982,22.2,9.5,9.3,20.3,24.099999999999994
326,FL,Calhoun,39.4,0,7,1,4,0.275254611,3.4518007604995216,0.481695568,0.0,0.481695568,29.8,15.5,11.6,32.8,24.099999999999994
327,FL,Charlotte,25.7,3,74,23,19,0.112777046,6.1480124794570195,0.439236915,0.0168100187711876,0.439236915,25.3,14.1,11.5,23.3,24.099999999999994
328,FL,Citrus,26.3,1,47,18,18,0.129146129,5.120862780417139,0.337214892,0.00696277006844403,0.337214892,28.6,14.6,12.4,31.4,24.099999999999994
329,FL,Clay,29.7,1,119,28,21,0.105106157,6.264795848372724,0.595601558,0.00480051461516675,0.595601558,27.5,12.0,10.6,15.7,24.099999999999994
330,FL,Collier,19.5,9,185,59,62,0.177764015,5.128877069093152,0.530424885,0.0246483502037597,0.530424885,21.2,8.6,8.8,22.9,24.099999999999994
331,FL,Columbia,36.3,1,40,5,8,0.117894985,4.14019274431892,0.589474925,0.0144302226583356,0.589474925,29.2,12.7,10.1,30.4,24.099999999999994
332,FL,DeSoto,36.0,0,11,5,5,0.14280818,2.2878712302091015,0.314177996,0.0,0.314177996,29.6,13.7,9.9,41.3,24.099999999999994
333,FL,Dixie,30.6,0,8,4,3,0.188596216,1.253446959681135,0.502923241,0.0,0.502923241,30.5,14.0,11.4,38.2,24.099999999999994
334,FL,Duval,30.6,10,739,199,164,0.182689501,6.052527421859966,0.823216717,0.0107961630436543,0.823216717,27.3,11.2,10.4,25.4,24.099999999999994
335,FL,Escambia,28.9,5,188,46,44,0.141634397,7.780546516172892,0.605165149,0.0158635984352146,0.605165149,28.5,12.4,11.0,27.4,24.099999999999994
336,FL,Flagler,24.2,2,37,14,17,0.166002656,7.223303840778204,0.361299898,0.0184655156495245,0.361299898,25.5,12.4,10.5,20.9,24.099999999999994
337,FL,Franklin,32.2,0,5,5,6,0.507829031,0.4070719489753684,0.423190859,0.0,0.423190859,27.3,11.0,10.2,38.5,24.099999999999994
338,FL,Gadsden,36.5,1,19,7,10,0.21607139,2.571350369750652,0.410535641,0.0217362952658349,0.410535641,34.0,17.1,11.9,38.4,24.099999999999994
